Forecasting next-day price of electricity in the Spanish energy market using artificial neural networks	pBoXl37hNc0J	https://www.sciencedirect.com/science/article/pii/S0952197607000097	R Pino, J Parreno, A Gomez , P Priore	Engineering Applications of ...	2008	Elsevier	... Energy producers and energy purchasers both attend this stock exchange, presenting and matching purchasing ... Market operator determines the technical restrictions that have to be applied to the ... or the transmission lines, a higher or lower than expected local temperature, or ...	140	65	2020-06-06	local+energy+market
Assessment of the energy and economic performance of second generation biofuel production processes using energy market scenarios	ZFMubFHtlUQJ	https://www.sciencedirect.com/science/article/pii/S0306261912002383	S Heyne, S Harvey	Applied Energy	2013	Elsevier	... [12] investigate bioethanol and biogas production as transport fuels within a regional context taking into account local conditions ... The capability of the energy market scenario tool is thereby extended to allow a multifaceted scenario-specific evaluation of different processes ...	69	66	2020-06-06	local+energy+market
A risk-based approach for modeling the strategic behavior of a distribution company in wholesale energy market	YsdFY1WdYBoJ	https://www.sciencedirect.com/science/article/pii/S0306261918300631	P Sheikhahmadi , S Bahramara , J Moshtagh ...	Applied energy	2018	Elsevier	... to solve the problem. In [16], a decision-making model is used for a new type of aggregator called smart energy service provider which operates in local electricity market to meet the Disco requests. In [17], the operation problem ...	16	68	2020-06-06	local+energy+market
Market influence on the low carbon energy refurbishment of existing multi-residential buildings	WQYXU-GPmUMJ	https://www.sciencedirect.com/science/article/pii/S0301421509000913	JGB Atkinson, T Jackson , E Mullings-Smith	Energy policy	2009	Elsevier	... market mechanisms ( MARKET )-a substantial enhancement of the current raft of market mechanisms that ... scope of capital grant funding for efficient and low carbon energy solutions using ... Public sector-led renewables expansion (PUBLIC)-the use of local planning authority ...	44	67	2020-06-06	local+energy+market
Imperfect competition in the international energy market : a computerized Nash-Cournot model	bfCJE22Vj-oJ	https://pubsonline.informs.org/doi/abs/10.1287/opre.30.2.252	SW Salant	Operations research	1982	pubsonline.informs.org	Page 1. Imperfect Competition in the International Energy Market : A Computerized Nash-Cournot Model STEPHEN W. SALANT California Institute of Technology, Pasadena, and Rand Corporation, Santa Monica, California (Received May 1980; revised March 1981; accepted ...	107	69	2020-06-06	local+energy+market
Assessing the benefits of residential demand response in a real time distribution energy market	5kN3zVV9zcsJ	https://www.sciencedirect.com/science/article/pii/S0306261915012441	P Siano , D Sarno	Applied Energy	2016	Elsevier	... is realized by microgrids [2], electrical networks composed of small scale independent power producers, Distributed Generators (DGs), local storage devices ... in order to allow smart grids and DR potentials paving the way to a new electrical energy market â€œtransactiveâ€� paradigm ...	195	70	2020-06-06	local+energy+market
Plugging into energy market diversity	iubXF9h59igJ	http://conferences.sigcomm.org/hotnets/2008/papers/HotNets2008proceedings.pdf#page=47	A Qureshi	Proc. 7th ACM Workshop on Hot Topics in ...	2008	conferences.sigcomm.org	... The mechanism described here, for example, would automatically integrate market infor- mation and route around multi-day ... If energy costs con- tinue to rise relative to equipment, it may be better mod ... of scale inherent to large data centers and the possibility of local tax incentives ...	45	71	2020-06-06	local+energy+market
The security-constrained commitment and dispatch for Midwest ISO day-ahead co-optimized energy and ancillary service market	50Zb5qotOasJ	https://ieeexplore.ieee.org/abstract/document/5275943/	X Ma, H Song, M Hong , J Wan...	... IEEE Power &amp; Energy ...	2009	ieeexplore.ieee.org	... The energy markets produce DA and RT locational marginal prices (LMPs) that can vary across the region to reflect local generation production marginal costs, transmission congestion, and transmission losses. The Midwest ISO energy market utilizes a two-settlement ...	42	72	2020-06-06	local+energy+market
A prosumer oriented energy market	X4loqtTuBeIJ	https://www.researchgate.net/profile/Bernt_Bremdal2/publication/326786213_Prosumer_oriented_business_in_the_energy_market/links/5cb6d09c4585156cd79db606/Prosumer-oriented-business-in-the-energy-market.pdf	I Shandurkova, BA Bremdal, R Bacher...	...	2012	researchgate.net	... Supported by high resolution measurements (eg hourly or less) and distributed, local storage capacities, new opportunities for participation takes place ... However, we should anticipate the emergence of totally new players in the energy market who would be eager to pursue the ...	29	73	2020-06-06	local+energy+market
Risk and promise in energy market liberalization: consumer choice in buying electricity	wV4XKV8BUg8J	https://www.sciencedirect.com/science/article/pii/S0306261999000975	B Barton	Applied energy	1999	Elsevier	... Actual competition also calls for the establishment of an electricity pool or exchange where generator companies and purchasers such as local distribution companies, large industrial consumers and energy brokers can bid for power and allow market pressures to establish ...	18	74	2020-06-06	local+energy+market
Exploring the acceptance of a domestic distributed energy market in Australia	ealjr0amHkQJ	https://www.tandfonline.com/doi/abs/10.1080/14486563.2008.9725189	J Gardner , SG Carr-Cornish ...	Australasian Journal of ...	2008	Taylor &amp; Francis	... adoption of small local power generators presents a path for early action on climate change by reducing the emissions associated with a centralised fossil fuel electricity system. A strong potential influence on the emergence of a domestic distributed energy market in Australia is ...	11	76	2020-06-06	local+energy+market
Gradual reforms and the emergence of energy market in China: Evidence from tests for convergence of energy prices	5AyH50sMa_QJ	https://www.sciencedirect.com/science/article/pii/S0301421509004583	H Ma, L Oxley , J Gibson	Energy Policy	2009	Elsevier	... serve as indicators when assessing the performance of local officials and hence local officials have little ... 3 As a result, the prices of major energy sources have increased significantly and have appeared to become more sensitive to international market trends (Hang ...	36	77	2020-06-06	local+energy+market
Bulgarian electricity market restructuring	yaZOf9_yC4IJ	https://www.sciencedirect.com/science/article/pii/S0957178708000325	P Ganev	Utilities Policy	2009	Elsevier	... TPP Maritza East III, 840, Local lignite. TPP Maritza-3, 120, Local lignite. TPP Bobov Dol, 630, Local brown coal. TPP Varna, 1260, Imported black coal. TPP Russe, 400, Imported black coal ... The project may significantly hamper energy market liberalization ...	18	79	2020-06-06	local+energy+market
The impact of smart grid prosumer grouping on forecasting accuracy and its benefits for local electricity market trading	grDLmtuLhEoJ	https://ieeexplore.ieee.org/abstract/document/6684330/	PG Da Silva , D Ilić , S Karnouskos	IEEE Transactions on Smart ...	2013	ieeexplore.ieee.org	... the effects forecasting errors have on trading in an intra-day local electricity market ... individuals to reduce their costs, and participate more effectively in the market . Index Terms-Autonomous agents, demand forecasting, energy management, renewable energy resources, smart ...	143	75	2020-06-06	local+energy+market
Grid and Market Hub: Empowering Local Energy Communities in InteGrid	WguDGorwWDMJ	https://integrid-h2020.eu/assets/artigos_cientificos/Grid%20and%20market%20hub%20empowrting%20local%20energy%20communities%20in%20InteGrid[1].pdf	R Bessa , F Coelho, X Rodrigues...	Proceedings of the ...	2018	integrid-h2020.eu	This paper describes the grid and market hub (gm-hub) platform that is being developed as part of the H2020 InteGrid project and its capabilities to empower local energy communities by democratizing access to smart meter data and foster data-driven energy services. The gm ...	1	78	2020-06-06	local+energy+market
Distributed multi-generation: A comprehensive view	D78wAE79cXkJ	https://www.sciencedirect.com/science/article/pii/S1364032107001578	G Chicco , P Mancarella	Renewable and sustainable energy reviews	2009	Elsevier	... In this light, a key direction for improving the characteristics of the local energy production concerns the integration of the concepts of distributed energy resources and combined production of different energy vectors into a comprehensive distributed multi-generation (DMG ...	704	81	2020-06-06	local+energy+market
Excess heat from kraft pulp mills: Trade-offs between internal and external use in the case of Sweden-Part 2: Results for future energy market scenarios	VZ8Sa5BSGHYJ	https://www.sciencedirect.com/science/article/pii/S0301421508003613	J Jönsson, IL Svensson, T Berntsson, B Moshfegh	Energy Policy	2008	Elsevier	... can be evaluated from both an economic and an environmental point of view and for different future energy market scenarios ... a Information about the heat loads was received from the local energy companies GÃ¤vle Energi, Tekniska Verken in LinkÃ¶ping and Tekniska Verken in ...	61	80	2020-06-06	local+energy+market
